,latitude,longitude,depth_drilled,yield,target,fault0,fault1,fault2,fault3,fault4,fault5,fault6
80,39.059802000000005,-119.787535,458.0,200.0,1.0,19.600392161950726,1.0018229273384058,0.03214287134278673,5.418214953939582,7.018069232067152,15.172940469346173,6.804394526991562
81,38.907829,-119.81662299999999,220.0,30.0,1.0,36.68962059533042,1.2152425035444576,0.04357742477560141,6.045456871194339,1.5967844588967957,0.3492969848961243,0.04293303656358855
82,39.028560999999996,-119.715604,260.0,30.0,1.0,22.957536557432658,5.955450750123726,0.04207943983662163,2.6329055144896403,0.7761654154255363,13.822627517169723,0.6579171286268622
83,39.101252,-119.756452,200.0,40.0,1.0,14.743489099312491,0.023255429209648293,0.05073415357748305,9.105852463101328,5.019875112425246,20.138328738114673,5.000556020966374
84,39.306993,-119.49743600000001,160.0,25.0,1.0,16.64169433791422,3.0556876196576326,2.0410182209551286,6.702753530919962,0.5778299919479436,50.05769288446754,2.930799068475621
85,38.911009,-119.81729299999999,175.0,15.0,1.0,36.349216040526535,1.521066924130345,0.03954384804691236,5.796906796698087,1.9024372337285171,0.29157418430253285,0.046776840509918864
86,38.888416,-119.815386,120.0,100.0,1.0,38.80920397664968,0.6055241552563992,0.6315341333704649,7.85559438729914,1.2321090476513001,2.235587918849854,1.146357749881882
87,39.369273,-119.71973200000001,218.0,30.0,1.0,9.766720269508436,7.365225696677498,2.518081708283276,5.475587897834489,4.297312192357817,50.05815049702202,5.810344302579091
88,39.359522,-119.652068,300.0,30.0,1.0,9.429715792743934,1.7771239490134922,2.866941640823965,5.979849390590423,3.0346232967794533,50.17439653196181,7.42575134247273
89,39.374055,-119.648101,152.0,25.0,1.0,11.051855111044329,2.0261754876185236,4.425593044808205,7.521999324458848,3.710196957209399,51.82437280343308,8.191358868848825
90,38.771404,-119.397446,340.0,15.0,1.0,59.432903783126264,7.951001102594088,17.73283495190926,37.25921250846618,0.6946586395534669,38.02281117604715,8.37535418120739
91,39.346533,-119.44796699999999,260.0,15.0,1.0,22.097633180148925,2.2175183443582025,2.4721021271200385,2.1777689270916625,1.8807562403729812,56.05057883529172,4.842568263329985
